28/08/2021,"-51.61","GOLDEN MEATHOUSE PTY     KELLYVILLE",""
28/08/2021,"-4.56","Golden Hills Grocery     Kellyville  NSW",""
26/08/2021,"-536.89","AAMI CTP                 BRISBANE    QLD",""
26/08/2021,"-382.67","SERVICE NSW              SYDNEY",""
25/08/2021,"-89.95","PAYPAL *AUTOGENERAL 11   4029357733  AUS",""
18/08/2021,"-20.65","Subway North Kellyvill   North KellyvNSW",""
18/08/2021,"-229.86","WOOLWORTHS      1561     KELLYVILLE  NS",""
12/08/2021,"-112.43","BUDGET DIRECT            TOOWONG     QLD",""
10/08/2021,"-15.06","GOLDEN MEATHOUSE PTY     KELLYVILLE",""
07/08/2021,"-254.33","BUNNINGS 339000          CASTLE HILL",""
06/08/2021,"+2770.81","AUTO PAYMENT - THANK YOU",""
03/08/2021,"-30.60","BULLY ZERO               ESSENDON FIEVIC",""
27/07/2021,"-37.22","ALDI STORES - NORTH KE   KELLYVILLE",""
21/07/2021,"-63.00","ENRATA RESTAURANTBAR     GLENHAVEN   NSW",""
19/07/2021,"-33.28","CINCOTTA DISCNT CHEM     ROUSE HILL",""
19/07/2021,"-112.33","CHRISS GROUP IGA ROUSE   ROUSE HILL",""
15/07/2021,"-64.94","WOOLWORTHS      1561     KELLYVILLE  NS",""
13/07/2021,"-112.43","BUDGET DIRECT            TOOWONG     QLD",""
10/07/2021,"-122.13","WOOLWORTHS      1561     KELLYVILLE  NS",""
09/07/2021,"+2477.61","AUTO PAYMENT - THANK YOU",""
03/07/2021,"-1083.94","SYDNEYS BABY KINGDOM     CASTLE HILL NSW",""
